Humidity,Wet Bulb Temperature,Wind Speed,Solar Radiation
54,-4.6,3.3,1
62,-4.6,6.6,4
56,-4.1,4.0,2
64,-4.1,6.3,4
58,-3.6,1.4,2
56,-4.1,3.3,2
55,-3.5,3.3,18
62,-3.5,4.7,29
56,-2.7,4.5,24
54,-2.1,4.0,165
51,-2.5,3.3,172
60,-2.5,5.8,76
57,-1.3,5.6,344
50,-1.3,3.3,321
54,-0.9,2.5,327
48,0.5,3.3,450
58,0.5,8.3,458
53,0.7,2.3,430
57,2.0,8.1,536
46,2.0,3.3,540
51,2.5,2.2,503
45,3.3,3.3,582
55,3.3,9.0,565
51,3.0,2.9,378
55,4.0,10.0,534
49,4.4,2.4,510
43,4.0,3.3,567
49,4.6,2.1,29
54,4.6,9.4,461
43,4.6,3.3,500
54,5.0,8.7,347
45,5.0,3.3,383
50,4.8,2.8,25
51,5.2,3.4,20
46,5.3,3.3,231
57,5.3,5.5,200
58,5.3,5.3,18
47,5.3,3.3,37
52,5.3,3.1,11
64,4.9,5.3,3
51,4.9,3.3,2
56,5.1,2.9,0
55,4.8,3.3,1
59,5.2,3.1,0
67,4.8,6.5,3
68,4.8,3.7,3
60,5.2,3.9,0
58,4.8,3.3,2
62,4.6,3.3,1
58,5.4,2.9,0
69,4.6,3.2,3
73,4.1,2.3,3
60,5.4,2.8,0
63,4.1,3.3,1
60,5.3,1.8,0
64,4.0,3.3,2
74,4.0,2.7,3
73,4.0,3.1,3
61,5.3,2.5,0
66,4.0,3.3,2
66,3.6,3.3,1
74,3.6,2.8,4
62,5.0,2.5,0
63,4.4,1.8,0
67,3.5,3.3,2
74,3.5,3.0,4
71,3.0,3.3,2
67,3.8,1.7,0
75,3.0,1.5,4
81,2.1,1.5,0
87,1.9,3.4,4
79,1.9,3.3,2
91,1.8,4.7,4
79,1.8,3.3,4
83,1.7,3.8,0
81,1.5,3.3,2
84,1.3,2.5,0
91,1.5,3.9,4
82,1.4,3.3,11
85,1.0,1.6,7
94,1.4,2.5,14
88,1.7,2.1,34
96,1.5,1.1,69
84,1.5,3.3,58
92,1.5,1.6,90
85,1.7,3.3,131
99,1.7,1.3,193
93,1.5,2.1,175
99,1.7,2.0,236
84,1.7,3.3,302
93,2.0,0.8,281
83,1.4,3.3,222
99,1.4,1.8,258
92,1.9,0.7,239
100,1.3,3.6,391
83,1.3,3.3,365
100,1.4,2.2,324
91,1.7,0.0,263
85,1.4,3.3,398
92,0.7,1.6,72
85,0.6,3.3,351
99,0.6,1.6,408
86,1.3,3.3,307
93,1.2,1.7,65
99,1.3,1.9,346
93,2.9,2.4,48
84,1.3,3.3,174
99,1.3,1.7,171
85,2.0,3.3,34
82,2.2,2.4,20
100,2.0,2.3,27
89,1.0,0.0,0
83,3.1,3.3,3
90,3.1,1.4,4
88,3.7,3.4,4
81,3.7,3.3,2
85,2.4,0.5,0
82,4.1,3.3,2
87,4.1,2.5,4
83,2.9,0.8,0
77,6.1,4.1,0
87,4.8,1.7,3
79,4.8,3.3,2
81,6.6,3.2,0
78,4.2,3.3,2
88,4.2,0.7,3
79,8.5,3.3,2
85,8.5,1.2,3
82,7.0,0.7,0
81,6.8,0.3,0
82,9.6,3.3,2
87,9.6,1.9,3
99,11.1,2.0,2
83,11.1,3.3,2
88,5.5,1.1,0
100,11.4,3.0,2
86,11.4,3.3,0
91,2.0,0.8,1
86,11.5,3.3,0
100,11.5,2.3,2
92,2.1,1.0,0
92,1.9,2.3,0
86,1.7,3.3,0
100,1.7,6.2,3
100,1.8,3.9,3
86,1.8,3.3,0
93,1.9,3.1,0
100,1.9,4.9,3
86,1.9,3.3,0
92,1.7,2.7,0
100,2.2,6.3,4
92,1.8,2.4,2
86,2.2,3.3,4
100,1.5,6.0,13
86,1.5,3.3,14
92,1.4,3.3,6
92,1.6,2.0,21
92,1.6,2.0,25
100,1.5,4.1,45
86,1.5,3.3,35
100,1.2,5.4,34
85,1.2,3.3,47
92,0.8,4.3,27
100,1.1,4.5,40
85,1.1,3.3,17
91,0.6,1.4,21
100,1.1,5.4,108
86,1.1,3.3,202
92,0.8,3.8,151
85,1.2,3.3,89
100,1.2,3.7,61
92,0.7,0.7,73
85,1.3,3.3,31
91,1.1,3.0,33
100,1.3,1.6,66
90,2.0,1.8,17
100,2.3,4.2,37
84,2.3,3.3,33
94,0.5,9.0,10
79,0.5,3.3,6
86,0.1,1.8,9
82,-1.4,2.1,0
76,-1.7,3.3,3
87,-1.7,7.1,4
80,-2.8,2.7,2
84,-2.3,4.1,4
76,-2.3,3.3,2
79,-4.1,2.9,2
71,-3.7,3.3,4
86,-3.7,3.6,4
80,-4.5,4.1,4
67,-4.5,3.3,3
75,-5.0,3.3,2
75,-4.8,1.6,2
78,-4.7,3.3,5
67,-4.7,3.3,2
75,-4.9,3.6,5
72,-4.7,1.0,2
68,-4.9,3.3,2
69,-5.5,3.3,1
74,-4.8,3.5,4
72,-4.4,2.2,2
69,-5.4,3.3,4
66,-5.5,1.7,2
66,-5.7,3.1,2
70,-5.8,4.0,5
61,-5.8,3.3,3
65,-5.8,3.3,2
71,-5.8,1.6,2
75,-5.8,2.9,4
62,-6.7,3.3,1
66,-6.4,3.6,2
69,-6.7,3.6,5
67,-7.3,5.1,5
63,-7.4,2.3,3
60,-7.3,3.3,4
64,-8.2,2.3,3
68,-8.1,4.6,5
60,-8.1,3.3,2
64,-8.6,1.3,19
68,-8.6,4.2,46
62,-8.6,3.3,20
65,-9.1,4.4,194
68,-9.0,4.7,126
58,-9.0,3.3,182
62,-9.0,2.6,354
55,-9.0,3.3,341
59,-8.9,3.7,346
57,-8.3,0.7,433
59,-8.3,2.5,477
55,-8.3,3.3,502
63,-8.4,4.3,532
64,-8.0,4.6,566
61,-8.0,3.3,632
68,-8.1,5.1,557
60,-8.1,3.3,216
65,-8.6,3.9,286
65,-8.0,5.1,503
60,-8.0,3.3,462
67,-8.0,4.6,341
67,-7.8,5.0,292
60,-7.8,3.3,296
66,-7.7,4.4,214
61,-7.7,3.3,201
61,-7.7,4.7,181
63,-7.7,4.6,172
71,-6.8,4.1,78
66,-7.1,5.8,48
60,-6.8,3.3,54
75,-6.2,3.4,15
61,-6.2,3.3,25
67,-6.7,4.4,16
66,-6.0,3.3,2
73,-6.0,4.6,5
71,-6.4,4.8,3
74,-5.6,4.2,5
64,-5.6,3.3,2
67,-5.7,4.3,2
72,-5.1,3.9,4
65,-5.1,3.3,1
68,-5.3,4.2,2
72,-4.7,3.4,3
77,-4.7,4.0,4
66,-4.7,3.3,3
72,-4.2,3.3,1
74,-5.6,0.9,2
80,-4.2,4.7,5
65,-4.3,3.3,2
69,-4.4,6.8,2
70,-4.3,6.2,4
63,-4.4,3.3,1
67,-4.7,4.3,2
69,-4.4,5.4,4
70,-4.1,5.4,2
72,-4.2,7.0,5
65,-4.2,3.3,2
69,-4.6,7.2,4
67,-4.5,6.2,2
63,-4.6,3.3,1
69,-4.7,6.7,5
68,-4.5,5.5,3
64,-4.7,3.3,1
68,-4.5,5.3,2
63,-4.6,3.3,3
70,-4.6,6.8,5
70,-4.7,5.8,4
64,-4.7,3.3,2
69,-4.3,5.2,2
68,-4.8,6.8,4
65,-4.8,3.3,3
71,-4.4,4.9,2
70,-4.6,5.7,8
74,-4.7,6.7,11
66,-4.7,3.3,6
74,-4.9,6.5,95
70,-4.8,6.4,39
65,-4.9,3.3,36
76,-5.0,5.4,215
66,-5.0,3.3,76
73,-4.9,5.9,66
75,-4.6,6.0,286
65,-4.6,3.3,279
73,-4.9,5.3,206
74,-4.5,4.8,375
65,-4.5,3.3,173
73,-4.5,3.7,211
68,-4.6,3.3,165
75,-4.6,6.3,200
74,-4.4,4.5,153
76,-4.1,5.6,74
72,-4.2,4.0,73
69,-4.1,3.3,69
72,-4.0,9.3,111
70,-4.0,3.3,81
72,-3.9,6.6,94
80,-3.7,7.3,27
65,-3.7,3.3,32
73,-3.6,5.4,26
85,-3.7,5.2,23
88,-3.5,7.1,42
81,-3.5,3.3,29
84,-3.3,6.4,13
86,-3.3,9.1,14
79,-3.3,3.3,10
72,-3.2,3.3,2
79,-3.0,6.7,2
80,-3.2,8.9,4
87,-2.9,7.4,4
77,-2.9,3.3,3
83,-3.1,6.0,2
86,-3.2,5.9,2
80,-3.2,3.3,2
89,-3.2,5.1,5
91,-3.1,7.0,4
81,-3.1,3.3,2
86,-3.5,5.3,2
87,-3.0,5.5,2
78,-3.3,3.3,2
90,-3.3,5.1,4
85,-3.8,6.8,4
86,-3.3,4.3,2
75,-3.8,3.3,2
76,-3.8,3.3,2
90,-3.3,3.2,4
83,-3.7,2.9,2
85,-3.7,0.0,4
84,-3.8,1.8,2
91,-3.7,2.2,5
79,-3.7,3.3,2
86,-3.8,1.8,2
87,-3.5,1.3,2
91,-3.4,1.1,4
79,-3.4,3.3,2
90,-3.0,2.7,4
85,-3.2,4.6,2
79,-3.0,3.3,2
86,-3.2,7.6,4
72,-3.2,3.3,2
83,-3.3,3.9,2
74,-3.4,3.3,3
72,-3.5,4.1,2
76,-3.4,6.4,4
74,-3.9,3.3,32
78,-4.6,1.0,39
81,-3.9,5.6,30
74,-5.3,2.2,193
71,-4.8,3.3,69
80,-4.8,2.4,116
75,-4.5,2.8,368
67,-4.5,3.3,356
72,-4.9,2.2,355
73,-4.5,2.9,208
72,-4.7,3.2,249
69,-4.5,3.3,301
79,-3.5,3.1,484
66,-3.5,3.3,509
75,-4.3,4.0,332
72,-4.1,3.6,280
73,-3.9,4.2,292
67,-3.9,3.3,490
76,-3.7,3.3,116
65,-3.5,3.3,118
79,-3.5,5.0,322
66,-3.6,3.3,167
74,-3.6,4.1,222
65,-3.5,3.3,98
74,-3.5,3.3,63
71,-4.0,2.0,85
75,-4.1,1.2,45
66,-3.8,3.3,47
78,-3.8,2.7,58
80,-3.8,2.1,13
66,-3.8,3.3,11
73,-4.0,1.2,13
81,-3.7,1.8,5
71,-3.7,3.3,1
79,-3.8,1.6,2
79,-3.8,1.2,2
70,-3.8,3.3,3
81,-3.8,1.3,4
60,-4.4,3.3,1
66,-4.3,1.4,3
68,-4.4,3.9,4
75,-5.1,4.4,5
64,-5.1,3.3,3
67,-4.9,1.6,3
75,-6.1,2.3,5
64,-6.1,3.3,2
68,-5.7,0.7,3
76,-6.5,2.4,5
65,-6.5,3.3,1
69,-6.1,1.0,3
66,-7.0,3.3,2
79,-7.0,2.1,5
70,-6.3,1.1,3
66,-7.3,3.3,1
70,-6.5,1.7,3
78,-7.3,2.0,5
79,-7.5,2.1,5
66,-7.5,3.3,0
70,-6.9,2.1,4
75,-7.9,3.1,5
66,-7.9,3.3,1
70,-7.6,1.2,3
69,-8.1,0.6,4
66,-8.4,3.3,2
74,-8.4,3.2,5
71,-8.4,1.1,4
67,-8.9,3.3,2
77,-8.9,2.6,5
79,-9.2,3.2,5
69,-9.2,3.3,1
72,-8.6,1.8,4
78,-9.4,4.1,28
68,-9.4,3.3,34
71,-8.7,1.6,50
68,-8.5,2.3,215
63,-8.7,3.3,202
74,-8.7,3.8,125
67,-8.0,5.5,374
57,-8.0,3.3,363
62,-7.6,3.3,368
55,-6.7,2.2,485
53,-6.8,3.3,493
61,-6.8,5.6,502
58,-6.0,4.9,583
48,-6.0,3.3,585
52,-5.7,2.2,550
52,-4.8,1.9,312
47,-5.2,3.3,627
53,-5.2,6.5,611
52,-4.3,6.0,586
44,-4.3,3.3,611
50,-3.7,1.0,547
52,-3.6,6.2,510
42,-3.6,3.3,540
50,-3.6,1.6,39
53,-2.5,4.9,383
47,-2.5,3.3,417
52,-2.8,2.1,36
52,-2.4,4.9,235
53,-2.3,2.2,27
49,-2.4,3.3,259
58,-2.3,5.8,27
51,-2.3,3.3,47
53,-2.1,1.6,16
65,-2.2,5.4,4
53,-2.2,3.3,2
57,-2.2,1.5,1
58,-2.1,3.3,2
63,-2.0,2.0,1
68,-2.1,4.8,4
76,-1.8,4.2,4
62,-1.8,3.3,4
65,-1.9,2.5,1
79,-1.8,4.7,4
65,-2.0,1.9,1
62,-1.8,3.3,1
67,-1.7,3.7,1
79,-2.0,6.0,4
63,-2.0,3.3,2
69,-1.9,2.4,1
79,-2.2,5.7,4
64,-2.2,3.3,2
77,-2.4,6.7,4
65,-2.4,3.3,3
70,-2.0,2.3,1
72,-2.3,6.8,4
64,-2.3,3.3,2
68,-2.1,2.5,1
68,-2.2,3.3,1
71,-2.2,7.5,4
61,-2.2,3.3,2
66,-2.3,4.0,1
58,-2.3,3.3,2
69,-2.3,7.1,4
70,-2.5,6.6,4
57,-2.5,3.3,2
60,-2.0,2.8,1
61,-2.3,2.7,1
69,-2.8,5.4,4
58,-2.8,3.3,2
59,-3.0,3.3,2
62,-2.8,1.4,1
69,-3.0,4.9,4
60,-3.1,3.3,36
61,-2.8,1.9,50
68,-3.1,5.3,38
63,-2.5,5.5,147
58,-2.5,3.3,200
60,-2.4,2.4,209
50,-1.6,3.3,359
56,-1.7,1.3,356
58,-1.6,3.7,373
52,-1.0,5.1,492
44,-1.0,3.3,487
48,-0.4,0.9,469
46,0.1,2.7,578
44,0.1,1.2,542
41,0.1,3.3,581
43,0.7,3.1,601
42,0.4,1.6,326
35,0.7,3.3,621
53,1.1,3.3,603
38,0.6,3.4,541
40,1.1,2.8,580
59,-0.7,0.4,32
59,0.2,3.3,536
73,0.2,3.6,500
71,-0.2,3.0,380
56,-0.2,3.3,421
55,-0.8,0.8,28
53,-0.9,1.4,24
71,0.0,1.2,231
56,0.0,3.3,266
74,-0.2,1.3,24
56,-0.2,3.3,51
55,-1.0,1.3,15
59,-0.5,3.3,2
78,-0.5,1.1,4
46,-1.3,2.0,1
47,-1.0,1.7,0
60,-0.9,3.3,2
64,-0.9,1.8,4
51,-0.7,1.2,0
55,-0.9,3.3,3
63,-0.9,0.5,4
63,-1.0,3.3,2
68,-1.0,0.9,4
49,-0.9,0.9,1
74,-0.9,1.3,4
53,-0.7,2.6,0
65,-0.9,3.3,3
55,-1.0,2.6,0
67,-0.9,3.3,3
77,-0.9,0.8,4
57,-0.9,3.3,1
65,-1.1,3.3,3
66,-1.1,2.3,4
58,-0.9,3.1,0
67,-1.2,3.3,3
66,-1.2,1.1,4
72,-1.4,3.3,2
68,-1.4,2.0,4
74,-0.8,3.4,0
72,-0.8,3.4,0
68,-0.7,3.3,4
82,-0.7,2.6,4
70,-1.2,2.7,0
68,-1.9,3.3,2
64,-1.9,3.5,4
61,-1.6,1.9,1
63,-2.2,4.0,4
68,-2.2,3.3,2
63,-2.2,3.3,2
63,-1.6,2.9,0
65,-2.2,3.4,4
70,-1.8,4.2,63
66,-1.8,3.3,60
64,-1.1,1.8,64
71,-1.1,5.5,151
66,-0.4,3.2,232
66,-1.1,3.3,265
69,0.4,3.3,266
66,0.4,2.4,192
69,0.4,4.8,303
65,2.1,4.4,462
66,2.1,3.3,491
62,1.8,2.2,503
51,3.2,2.1,534
46,3.0,3.3,588
58,3.0,6.6,468
42,4.2,2.0,283
47,4.4,4.4,554
38,4.4,3.3,557
35,4.9,3.3,578
38,5.0,1.6,354
42,4.9,7.1,599
43,5.7,8.0,514
28,5.7,3.3,550
41,5.3,1.5,30
43,6.5,7.0,390
33,6.5,3.3,423
36,5.7,2.2,24
36,6.0,3.3,270
38,6.0,2.9,21
38,6.0,7.2,255
44,6.4,5.2,20
34,6.4,3.3,23
42,5.9,2.3,10
49,6.0,3.7,2
40,6.0,3.3,1
43,5.4,1.9,0
46,5.3,1.9,0
46,5.3,3.3,1
51,5.3,2.3,3
49,5.2,3.3,2
54,5.2,2.9,3
50,5.4,2.4,0
64,5.1,3.0,3
52,5.3,1.6,0
51,5.1,3.3,2
55,5.2,2.0,0
52,4.5,3.3,1
65,4.5,2.6,3
55,5.1,3.0,0
63,4.4,3.3,3
52,4.4,3.3,2
60,4.4,4.1,3
53,4.4,3.3,2
54,4.9,2.7,0
52,4.8,1.6,0
52,4.3,3.3,1
59,4.3,3.8,3
62,3.8,3.1,3
52,3.8,3.3,2
53,4.5,2.3,0
63,3.5,4.1,3
53,3.5,3.3,2
56,4.0,2.7,0
52,3.5,3.3,2
54,4.0,2.6,0
62,3.5,4.5,3
52,3.7,3.3,2
54,4.0,3.1,0
60,3.7,3.6,3
54,3.5,3.3,2
55,3.9,0.8,0
62,3.5,3.6,3
56,3.3,3.3,29
64,3.3,4.1,23
56,4.1,2.9,18
60,3.9,3.5,65
56,3.9,3.3,58
59,3.7,2.2,47
57,4.1,1.1,94
56,4.4,3.3,95
59,4.4,3.9,85
55,4.4,3.3,114
57,4.6,1.2,110
63,4.4,0.8,143
60,4.9,0.8,118
62,4.9,3.3,85
66,3.5,0.6,82
61,4.1,0.6,274
68,3.6,3.3,289
68,3.6,2.0,266
65,3.8,0.5,516
77,2.8,2.0,427
64,2.8,3.3,469
70,2.5,3.3,570
72,2.4,1.1,50
80,2.5,1.4,332
74,1.9,0.6,49
74,2.3,3.3,440
83,2.3,2.2,406
85,2.2,2.0,276
73,2.2,3.3,265
72,1.7,0.7,27
75,1.4,0.6,21
82,2.0,1.1,27
74,2.0,3.3,103
87,1.5,2.2,4
79,1.5,3.3,2
79,1.4,0.0,0
92,1.5,2.2,4
80,1.5,3.3,2
83,1.4,0.3,0
81,1.3,0.0,0
93,1.3,1.8,4
80,1.3,3.3,2
93,1.4,2.0,4
79,1.4,3.3,4
82,1.3,0.5,0
81,1.4,3.3,3
84,1.3,0.5,0
94,1.4,2.7,4
94,1.2,3.3,4
80,1.2,3.3,2
84,0.9,0.5,0
82,0.8,1.1,0
92,0.9,2.0,4
80,0.9,3.3,2
82,0.7,1.0,0
81,0.8,3.3,2
93,0.8,1.4,4
93,0.7,1.4,4
82,0.7,3.3,2
79,0.8,2.4,0
77,0.6,2.8,0
83,0.2,3.3,2
85,0.2,1.4,4
87,0.2,1.6,4
83,0.2,3.3,2
77,0.6,1.9,0
84,0.0,1.3,4
77,0.0,3.3,3
73,0.5,2.4,0
67,0.4,2.5,0
75,0.0,3.3,2
76,0.0,1.0,4
68,0.1,1.6,42
73,0.1,3.3,70
68,0.5,0.6,82
62,1.1,1.7,145
64,0.8,2.5,85
73,0.8,3.3,132
62,1.4,3.2,199
70,1.7,3.3,149
62,1.7,3.0,202
59,3.0,1.9,415
52,3.0,3.3,682
63,2.2,2.8,188
54,4.7,4.5,335
48,4.7,3.3,416
50,4.4,1.1,480
55,6.1,3.0,400
45,6.1,3.3,563
49,5.9,0.7,340
52,7.2,2.1,559
43,7.2,3.3,462
60,4.7,1.9,322
43,8.7,3.3,503
51,7.0,1.9,136
52,8.7,4.5,550
48,9.1,4.5,222
42,9.1,3.3,255
66,5.3,1.4,68
48,9.3,3.0,228
64,9.3,3.3,246
71,3.3,1.0,35
69,3.4,0.0,34
78,3.9,3.2,51
73,3.9,3.3,84
73,3.2,3.3,2
79,3.2,4.7,3
71,3.2,1.0,0
83,2.6,4.2,3
74,2.6,3.3,2
74,2.5,2.1,0
87,2.6,5.1,3
79,2.6,3.3,2
81,2.7,3.9,0
86,2.5,4.9,3
80,1.8,3.8,0
77,2.5,3.3,2
76,1.6,3.3,2
84,1.1,4.5,0
89,1.6,8.7,3
85,0.8,8.8,3
81,0.7,4.3,0
73,0.8,3.3,2
82,0.6,9.4,3
80,0.3,5.0,0
72,0.6,3.3,2
78,-0.4,7.7,4
69,-0.4,3.3,4
76,-0.6,6.1,0
74,-1.1,6.0,0
67,-0.9,3.3,4
76,-0.9,8.7,4
71,-1.5,7.1,0
73,-1.5,9.1,4
62,-1.5,3.3,2
60,-2.2,3.3,3
70,-2.0,6.6,0
67,-2.2,7.6,4
72,-2.4,8.2,4
59,-2.4,3.3,3
69,-2.4,5.5,1
68,-2.7,4.5,1
60,-2.8,3.3,2
68,-2.8,6.2,4
69,-2.6,4.4,19
69,-2.9,5.9,27
59,-2.9,3.3,39
69,-3.1,6.8,90
68,-2.8,4.6,76
56,-3.1,3.3,117
55,-3.1,3.3,149
64,-2.7,4.4,363
70,-3.1,6.1,133
69,-2.9,4.4,329
54,-2.9,3.3,551
62,-2.9,4.2,523
68,-2.9,4.1,186
65,-2.9,3.3,639
61,-2.9,4.2,671
59,-2.8,3.3,800
66,-2.4,4.9,260
68,-2.8,4.1,202
68,-3.0,4.6,296
65,-3.0,3.3,312
65,-2.8,5.0,476
71,-2.9,4.0,252
59,-2.9,3.3,280
64,-3.1,5.2,247
68,-2.6,4.0,335
59,-2.6,3.3,435
62,-3.2,4.6,116
64,-3.2,4.7,96
70,-2.9,4.5,117
56,-2.9,3.3,144
63,-3.4,3.9,46
56,-2.8,3.3,58
69,-2.8,5.3,45
67,-3.0,4.8,4
51,-3.0,3.3,3
60,-3.5,2.9,1
53,-3.2,3.3,2
64,-3.2,5.2,4
60,-3.3,2.8,1
53,-3.2,3.3,1
63,-3.2,4.3,4
57,-3.5,3.2,1
61,-3.1,3.9,4
57,-3.5,2.4,1
52,-3.1,3.3,3
57,-3.4,2.2,1
59,-3.3,3.2,4
53,-3.3,3.3,2
60,-3.1,3.3,4
52,-3.1,3.3,2
57,-3.3,2.2,1
63,-2.9,2.9,4
54,-2.9,3.3,1
58,-3.2,2.1,1
51,-2.7,3.3,2
58,-3.2,1.8,1
66,-2.7,3.0,4
62,-2.8,2.4,1
51,-2.5,3.3,1
68,-2.5,2.8,4
72,-2.3,3.6,4
55,-2.3,3.3,1
65,-2.5,2.4,1
56,-2.3,3.3,2
67,-2.4,2.6,1
76,-2.3,4.1,4
60,-2.1,3.3,2
71,-2.1,2.8,1
74,-2.1,3.6,4
73,-2.3,4.6,4
66,-2.3,3.3,2
72,-2.0,3.1,1
69,-2.4,4.5,49
65,-2.4,3.3,63
68,-2.1,2.4,70
70,-2.0,4.4,190
64,-2.0,3.3,195
68,-1.8,2.4,190
65,-1.6,3.5,348
60,-1.8,3.3,425
69,-1.8,3.4,407
69,-1.7,3.8,468
56,-1.7,3.3,486
65,-1.5,3.3,472
59,-1.0,3.3,492
67,-1.5,3.2,429
70,-1.0,3.3,440
59,-0.9,3.3,433
69,-1.1,2.7,345
71,-0.9,4.9,562
61,-0.8,3.3,355
69,-0.8,2.8,318
72,-0.8,5.7,391
73,-0.4,5.8,317
63,-0.4,3.3,377
69,-0.5,2.8,201
77,0.3,5.7,219
65,0.3,3.3,225
71,-0.1,1.5,161
73,0.6,2.1,98
79,0.6,5.8,126
69,0.6,3.3,135
69,0.8,3.3,36
73,0.5,2.0,26
79,0.8,5.3,40
80,1.1,4.0,4
72,1.1,3.3,2
74,1.1,2.7,0
78,1.4,3.4,4
70,1.4,3.3,4
68,1.4,3.1,0
63,1.2,4.0,0
70,1.4,3.3,2
72,1.4,3.5,4
57,1.2,3.7,0
67,1.4,4.0,4
66,1.4,3.3,2
56,1.2,3.8,0
69,1.6,3.3,2
68,1.6,3.2,4
56,1.4,3.9,0
68,1.6,2.7,4
68,1.6,3.3,2
49,1.7,4.1,0
70,1.6,2.1,4
70,1.6,3.3,3
51,2.4,3.6,3
70,2.4,3.3,2
48,2.0,3.6,0
48,2.4,2.9,0
48,2.5,3.6,3
67,2.5,3.3,3
67,2.6,3.3,2
49,2.6,2.5,3
49,2.6,2.6,0
64,2.5,3.3,3
52,2.5,2.6,3
51,2.7,4.0,0
61,2.5,3.3,1
54,2.5,3.6,3
50,3.1,4.1,0
55,2.6,2.9,3
64,2.6,3.3,2
56,2.9,3.5,31
62,2.9,3.3,62
51,3.6,5.3,45
55,3.8,4.6,220
58,3.8,3.3,210
51,4.6,5.6,83
48,6.4,1.6,359
52,6.1,4.8,362
55,6.1,3.3,365
50,8.6,5.4,468
42,8.6,3.3,487
50,10.7,5.5,458
39,10.7,3.3,495
44,10.2,1.8,557
42,12.7,3.3,373
48,11.5,1.6,267
54,12.7,4.8,277
51,13.1,0.9,469
58,13.8,6.2,506
47,13.8,3.3,581
58,15.2,7.0,396
50,15.2,3.3,471
55,14.2,1.8,146
56,15.3,5.2,140
50,15.3,3.3,152
55,14.9,1.2,61
53,14.1,0.5,50
48,14.8,3.3,46
55,14.8,5.0,61
54,15.1,8.9,44
46,15.1,3.3,87
52,14.0,0.7,20
56,14.3,1.8,-2
59,14.7,8.0,1
50,14.7,3.3,2
54,14.6,3.3,2
59,14.3,2.4,-3
61,14.6,9.7,0
61,14.4,1.8,-3
56,14.5,3.3,2
68,15.4,3.3,2
72,14.5,0.9,0
77,14.8,7.0,1
77,15.4,9.7,0
77,15.1,7.8,0
68,15.1,3.3,1
74,14.7,1.6,-2
83,11.1,1.7,0
74,13.1,3.3,0
76,12.0,1.3,0
76,13.1,7.1,1
74,13.1,1.4,-2
80,14.0,7.4,1
66,14.0,3.3,1
71,12.3,12.3,1
59,12.3,3.3,2
71,11.6,3.0,-2
72,6.2,2.9,0
75,6.2,10.4,2
64,6.2,3.3,3
73,4.6,2.8,0
65,4.0,3.3,2
77,3.1,8.8,3
63,3.1,3.3,2
67,2.6,2.9,0
75,2.6,9.9,23
64,2.6,3.3,28
67,1.7,2.9,25
68,1.8,3.7,127
64,1.7,3.3,160
72,1.7,10.8,200
67,1.5,2.8,250
72,1.8,8.4,154
65,1.8,3.3,173
72,1.4,8.7,226
63,1.4,3.3,250
67,1.4,2.0,206
66,1.5,1.7,227
70,1.5,7.7,344
63,1.5,3.3,214
59,2.0,3.3,658
63,2.0,1.5,340
67,2.0,6.9,343
61,2.5,1.7,348
59,2.1,3.3,371
65,2.1,7.6,428
55,2.7,1.2,158
67,2.3,5.7,476
55,2.3,3.3,763
55,2.9,3.3,292
58,2.9,2.6,125
62,2.9,6.5,222
56,3.1,3.3,146
60,2.7,0.8,104
65,3.1,3.1,146
66,2.7,4.1,50
57,2.7,3.3,56
61,2.7,1.1,41
62,2.4,0.9,0
58,2.4,3.3,3
69,2.4,2.2,4
59,2.1,3.3,2
64,2.3,3.1,0
67,2.1,1.1,3
74,2.1,0.9,3
73,2.1,3.3,2
77,1.7,1.3,1
87,1.6,4.9,3
76,1.6,3.3,2
76,1.6,0.9,0
76,1.9,1.2,3
71,1.7,2.2,0
70,1.9,3.3,2
70,1.8,3.3,2
82,1.8,1.3,3
72,1.6,0.9,0
91,1.6,4.4,3
82,1.4,0.0,1
78,1.6,3.3,3
88,1.4,4.1,1
82,1.3,3.3,0
92,1.3,8.2,3
88,1.0,6.1,0
82,1.3,3.3,2
95,1.3,7.9,4
90,0.6,5.9,1
85,0.9,3.3,0
97,0.9,8.2,4
91,0.6,5.9,1
85,1.0,3.3,0
98,1.0,9.2,4
89,0.7,5.4,0
96,1.0,5.3,4
85,1.0,3.3,0
96,1.1,3.5,4
83,1.1,3.3,1
89,0.8,5.2,1
84,0.7,3.3,19
89,0.1,1.8,10
95,0.7,7.0,17
98,0.2,3.0,47
84,0.2,3.3,41
89,-0.1,1.4,21
97,0.1,3.2,109
83,0.1,3.3,169
88,-0.1,1.6,43
86,0.1,2.1,82
97,0.0,4.5,157
81,0.0,3.3,193
85,0.5,2.4,167
81,0.4,3.3,277
97,0.4,4.1,250
92,0.8,4.5,298
77,0.8,3.3,498
79,0.8,1.9,158
86,0.4,4.1,171
66,0.4,3.3,229
72,0.8,2.2,179
65,0.5,2.0,258
73,0.3,4.7,263
59,0.3,3.3,369
69,0.4,2.9,68
59,0.4,3.3,145
65,0.1,1.9,65
63,-0.3,4.7,89
56,-0.3,3.3,90
62,0.0,3.6,39
65,-0.4,3.5,17
58,-0.4,3.1,18
52,-0.4,3.3,22
59,-0.5,2.1,1
54,-0.8,3.3,3
61,-0.8,4.1,4
60,-0.6,3.1,1
64,-0.7,3.5,4
54,-0.7,3.3,2
70,-0.8,5.3,4
55,-0.8,3.3,2
60,-0.7,3.0,0
57,-1.3,3.3,3
65,-0.8,2.1,1
69,-1.3,5.3,4
